sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.022;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;BRAMAgent2@370;ConcederNegotiationParty@371;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.011;19;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;CUHKAgent@372;ConcederNegotiationParty@373;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.059;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;IAMhaggler2012@374;ConcederNegotiationParty@375;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.019;20;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;MetaAgent@376;ConcederNegotiationParty@377;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.0;0.46848669727080305;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
0.017;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;OMACagent@378;ConcederNegotiationParty@379;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.026;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;InoxAgent@380;ConcederNegotiationParty@381;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.070;19;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;TheFawkes@382;ConcederNegotiationParty@383;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.050;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;AgentKF@384;ConcederNegotiationParty@385;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.006;5;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;AgentI@386;ConcederNegotiationParty@387;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.8400142500258816;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.010;19;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;MetaAgent2013@388;ConcederNegotiationParty@389;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.260;27;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;SlavaAgent@390;ConcederNegotiationParty@391;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.4849634358260582;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.054;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;TMFAgent@392;ConcederNegotiationParty@393;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.006;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;AgentM@394;ConcederNegotiationParty@395;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.062;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;AgentQuest@396;ConcederNegotiationParty@397;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.693;18;;60rounds;Yes;No;2;0.55024;0.89917;0.09403;0.39517;1.44941;AgentTD@398;ConcederNegotiationParty@399;0.8991666666666666;0.5502446452795107;0.8991666666666666;0.5502446452795107;0.0;0.5502446452795107;0.0;0.0;0.8991666666666666;0.5502446452795107;party1_utility.xml;party2_utility.xml
0.005;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;AgentTRP@400;ConcederNegotiationParty@401;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.003;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;WhaleAgent@402;ConcederNegotiationParty@403;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.039;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;AgentYK@404;ConcederNegotiationParty@405;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
;2;Session genius.core.session.Session@2cbb3d47 failed: Failed to execute protocol: Execution failed of ArisawaYaki@406:java.lang.NullPointerException: bid can not be null: bid can not be null:[agents.anac.y2014.ArisawaYaki.ArisawaYaki, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;ArisawaYaki;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;2;Session genius.core.session.Session@1198b989 failed: Failed to execute protocol: Execution failed of Aster@408:java.lang.NullPointerException: bid can not be null: bid can not be null:[agents.anac.y2014.Aster.Aster, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Aster;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;2;Session genius.core.session.Session@add0edd failed: Failed to execute protocol: Execution failed of Atlas@410:java.lang.NullPointerException: null:[agents.anac.y2014.Atlas.Atlas, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Atlas;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.028;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;BraveCat@412;ConcederNegotiationParty@413;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.019;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;DoNA@414;ConcederNegotiationParty@415;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
;2;Session genius.core.session.Session@290d210d failed: Failed to execute protocol: Execution failed of AnacSampleAgent@416:java.lang.NullPointerException: null:[agents.anac.y2014.E2Agent.AnacSampleAgent, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;AnacSampleAgent;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.248;22;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Flinch@418;ConcederNegotiationParty@419;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.005;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;Gangster@420;ConcederNegotiationParty@421;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
;2;Session genius.core.session.Session@501edcf1 failed: Failed to execute protocol: Execution failed of KGAgent@422:java.lang.ClassCastException: genius.core.issue.IssueDiscrete cannot be cast to genius.core.issue.IssueInteger: genius.core.issue.IssueDiscrete cannot be cast to genius.core.issue.IssueInteger:[agents.anac.y2014.KGAgent.KGAgent, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;KGAgent;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.013;16;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;Simpatico@424;ConcederNegotiationParty@425;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.002;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;Sobut@426;ConcederNegotiationParty@427;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
;2;Session genius.core.session.Session@197d671 failed: Failed to execute protocol: Execution failed of Group2Agent@428:java.lang.NullPointerException: bid can not be null: bid can not be null:[agents.anac.y2014.TUDelftGroup2.Group2Agent, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Group2Agent;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.014;7;;60rounds;Yes;No;2;0.75837;0.80083;0.08006;0.17093;1.55921;SimilarityAgent@430;ConcederNegotiationParty@431;0.8008333333333335;0.7583749102078432;0.8008333333333335;0.7583749102078432;0.0;0.7583749102078432;0.0;0.0;0.8008333333333335;0.7583749102078432;party1_utility.xml;party2_utility.xml
0.033;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;FuzzyAgent@432;ConcederNegotiationParty@433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.016;31;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;TimeDependentAgentBoulware@434;ConcederNegotiationParty@435;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.49464690002105177;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.005;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@436;ConcederNegotiationParty@437;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.017;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;TimeDependentAgentHardliner@438;ConcederNegotiationParty@439;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.009;16;;60rounds;Yes;No;2;0.52750;0.83083;0.14786;0.40368;1.35833;TimeDependentAgentLinear@440;ConcederNegotiationParty@441;0.8308333333333334;0.5274977137622326;0.8308333333333334;0.5274977137622326;0.0;0.5274977137622326;0.0;0.0;0.8308333333333334;0.5274977137622326;party1_utility.xml;party2_utility.xml
0.002;3;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;ImmediateAcceptor@442;ConcederNegotiationParty@443;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.033;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;OptimalBidderSimple@444;ConcederNegotiationParty@445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.018;33;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;FunctionalAcceptor@446;ConcederNegotiationParty@447;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.113;7;;60rounds;Yes;No;2;0.75500;0.80463;0.10391;0.12752;1.55963;BayesianAgent@448;ConcederNegotiationParty@449;0.755;0.8046278308854702;0.755;0.8046278308854702;0.0;0.8046278308854702;0.0;0.0;0.755;0.8046278308854702;party1_utility.xml;party2_utility.xml
0.009;8;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;ABMPAgent2@450;ConcederNegotiationParty@451;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.713830578337298;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.026;51;;60rounds;Yes;No;2;0.28247;0.76250;0.22712;0.64649;1.04497;BoulwareNegotiationParty@452;RandomCounterOfferNegotiationParty@453;0.7625000000000001;0.28247021929498556;0.7625000000000001;0.28247021929498556;0.7625000000000001;0.28247021929498556;0.0;0.0;0.7625000000000001;0.28247021929498556;party1_utility.xml;party2_utility.xml
0.003;5;;60rounds;Yes;No;2;0.48073;0.79583;0.17971;0.44797;1.27656;ConcederNegotiationParty@454;RandomCounterOfferNegotiationParty@455;0.7958333333333334;0.4807254142383217;0.7958333333333334;0.4807254142383217;0.7958333333333334;0.4807254142383217;0.0;0.0;0.7958333333333334;0.4807254142383217;party1_utility.xml;party2_utility.xml
0.004;8;;60rounds;Yes;No;2;0.43858;0.75667;0.22542;0.49081;1.19525;SimpleAgent@456;RandomCounterOfferNegotiationParty@457;0.7566666666666667;0.4385788879818572;0.7566666666666667;0.4385788879818572;0.0;0.4385788879818572;0.0;0.0;0.7566666666666667;0.4385788879818572;party1_utility.xml;party2_utility.xml
0.011;20;;60rounds;Yes;No;2;0.54083;0.71506;0.30821;0.32435;1.25590;RandomCounterOfferNegotiationParty@458;SimpleAgent@459;0.5408333333333333;0.7150648454495656;0.5408333333333333;0.7150648454495656;0.5408333333333333;0.0;0.0;0.0;0.5408333333333333;0.7150648454495656;party1_utility.xml;party2_utility.xml
0.003;3;;60rounds;Yes;No;2;0.59333;0.65554;0.28983;0.33358;1.24888;RandomParty@460;SimpleAgent@461;0.5933333333333334;0.6555436851701913;0.5933333333333334;0.6555436851701913;0.5933333333333334;0.0;0.0;0.0;0.5933333333333334;0.6555436851701913;party1_utility.xml;party2_utility.xml
0.010;19;;60rounds;Yes;No;2;0.47716;0.69750;0.27764;0.45981;1.17466;RandomParty2@462;SimpleAgent@463;0.6975;0.4771583983988613;0.6975;0.4771583983988613;0.6975;0.0;0.0;0.0;0.6975;0.4771583983988613;party1_utility.xml;party2_utility.xml
0.017;26;;60rounds;Yes;No;2;0.31340;0.98750;0.00000;0.64764;1.30090;AgentF@464;SimpleAgent@465;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.0;0.0;0.0;0.9874999999999999;0.31340277591324467;party1_utility.xml;party2_utility.xml
;1;Session genius.core.session.Session@2a32de6c failed: failed to construct agent : Execution failed of init<CaduceusDC16@466,Participant[Party466,PartyRepositoryItem[CaduceusDC16,agents.anac.y2017.caduceusdc16.CaduceusDC16,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.NullPointerException: null:[agents.anac.y2017.caduceusdc16.CaduceusDC16, agents.SimpleAgent];60rounds;No;;0;;;;;;CaduceusDC16;SimpleAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@75f32542 failed: failed to construct agent : Execution failed of init<ShahAgent@468,Participant[Party468,PartyRepositoryItem[ShahAgent,agents.anac.y2017.parsagent3.ShahAgent,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2017.parsagent3.ShahAgent, agents.SimpleAgent];60rounds;No;;0;;;;;;ShahAgent;SimpleAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;1;Session genius.core.session.Session@43ee72e6 failed: failed to construct agent : Execution failed of init<Mamenchis@470,Participant[Party470,PartyRepositoryItem[Mamenchis,agents.anac.y2017.mamenchis.Mamenchis,ANAC2017, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2017.mamenchis.Mamenchis, agents.SimpleAgent];60rounds;No;;0;;;;;;Mamenchis;SimpleAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.001;2;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;PonPokoAgent@472;SimpleAgent@473;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.0;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
;1;Session genius.core.session.Session@2805c96b failed: failed to construct agent : Execution failed of init<AgentKN@474,Participant[Party474,PartyRepositoryItem[AgentKN,agents.anac.y2017.agentkn.AgentKN,ANAC2017 accept Nth offer, is mediator=false],etc/templates/partydomain/party1_utility.xml]>:java.lang.IllegalStateException: need standard persistent data: need standard persistent data:[agents.anac.y2017.agentkn.AgentKN, agents.SimpleAgent];60rounds;No;;0;;;;;;AgentKN;SimpleAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
;4;Session genius.core.session.Session@2fd6b6c7 failed: Failed to execute protocol: Execution failed of Rubick@476:java.lang.NullPointerException: null:[agents.anac.y2017.rubick.Rubick, agents.SimpleAgent];60rounds;No;;0;;;;;;Rubick;SimpleAgent;0.0;0.0;0.0;0.0;;;;;;;party1_utility;party2_utility
0.249;33;;60rounds;Yes;No;2;0.27242;0.93333;0.06793;0.67271;1.20575;SimpleAgent@478;SimpleAgent@479;0.9333333333333335;0.272417371656159;0.9333333333333335;0.272417371656159;0.9333333333333335;0.0;0.0;0.0;0.9333333333333335;0.272417371656159;party1_utility.xml;party2_utility.xml
0.034;19;;60rounds;Yes;No;2;0.65877;0.87333;0.02746;0.28389;1.53210;AgentHP2_main@480;SimpleAgent@481;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.6587701259180746;0.8733333333333333;0.0;0.0;0.0;0.8733333333333333;0.6587701259180746;party1_utility.xml;party2_utility.xml
0.037;14;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;AgentLight@482;SimpleAgent@483;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.0;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.003;4;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Atlas32016@484;SimpleAgent@485;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.246;52;;60rounds;Yes;No;2;0.47817;0.96250;0.02068;0.48411;1.44067;Caduceus@486;SimpleAgent@487;0.9625;0.4781701614657966;0.9625;0.4781701614657966;0.9625;0.0;0.0;0.0;0.9625;0.4781701614657966;party1_utility.xml;party2_utility.xml
0.100;8;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;ClockworkAgent@488;SimpleAgent@489;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.0;0.0;0.0;0.9541666666666666;0.4849634358260582;party1_utility.xml;party2_utility.xml
0.041;33;;60rounds;Yes;No;2;0.31340;0.98750;0.00000;0.64764;1.30090;Farma@490;SimpleAgent@491;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.0;0.0;0.0;0.9874999999999999;0.31340277591324467;party1_utility.xml;party2_utility.xml
0.018;4;;60rounds;Yes;No;2;0.34455;0.93667;0.05962;0.60339;1.28122;GrandmaAgent@492;SimpleAgent@493;0.9366666666666666;0.3445490557614222;0.9366666666666666;0.3445490557614222;0.9366666666666666;0.0;0.0;0.0;0.9366666666666666;0.3445490557614222;party1_utility.xml;party2_utility.xml
0.075;29;;60rounds;Yes;No;2;0.48721;0.90667;0.06874;0.45782;1.39388;MaxOops@494;SimpleAgent@495;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.48720946600526105;0.9066666666666666;0.0;0.0;0.0;0.9066666666666666;0.48720946600526105;party1_utility.xml;party2_utility.xml
0.004;6;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;MyAgent@496;SimpleAgent@497;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.029;3;;60rounds;No;No;0;0.00000;0.00000;1.03604;1.21592;0.00000;Ngent@498;SimpleAgent@499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.028;42;;60rounds;Yes;No;2;0.31340;0.98750;0.00000;0.64764;1.30090;ParsAgent2@500;SimpleAgent@501;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.0;0.0;0.0;0.9874999999999999;0.31340277591324467;party1_utility.xml;party2_utility.xml
0.014;11;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;ParsCat@502;SimpleAgent@503;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.0;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
0.007;11;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;SYAgent@504;SimpleAgent@505;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.0;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
0.002;3;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Terra@506;SimpleAgent@507;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.004;5;;60rounds;Yes;No;2;0.51611;0.90333;0.07481;0.42910;1.41944;YXAgent@508;SimpleAgent@509;0.9033333333333333;0.5161097156742358;0.9033333333333333;0.5161097156742358;0.9033333333333333;0.0;0.0;0.0;0.9033333333333333;0.5161097156742358;party1_utility.xml;party2_utility.xml
0.002;2;;60rounds;Yes;No;2;0.48366;0.57417;0.36752;0.49234;1.05782;AgentSmith2016@510;SimpleAgent@511;0.5741666666666666;0.4836554344281787;0.5741666666666666;0.4836554344281787;0.5741666666666666;0.0;0.0;0.0;0.5741666666666666;0.4836554344281787;party1_utility.xml;party2_utility.xml
0.022;38;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;PhoenixParty@512;SimpleAgent@513;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.022;39;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;CUHKAgent2015@514;SimpleAgent@515;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.501;26;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;ParsAgent@516;SimpleAgent@517;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.007;12;;60rounds;Yes;No;2;0.47817;0.96250;0.02068;0.48411;1.44067;AresParty@518;SimpleAgent@519;0.9625;0.4781701614657966;0.9625;0.4781701614657966;0.9625;0.0;0.0;0.0;0.9625;0.4781701614657966;party1_utility.xml;party2_utility.xml
0.012;22;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Mercury@520;SimpleAgent@521;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.004;5;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Atlas3@522;SimpleAgent@523;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.003;4;;60rounds;Yes;No;2;0.55083;0.90721;0.14201;0.23514;1.45804;AgentH@524;SimpleAgent@525;0.5508333333333333;0.9072107560432943;0.5508333333333333;0.9072107560432943;0.5508333333333333;0.0;0.0;0.0;0.5508333333333333;0.9072107560432943;party1_utility.xml;party2_utility.xml
0.020;31;;60rounds;Yes;No;2;0.21529;0.94000;0.10132;0.72993;1.15529;SENGOKU@526;SimpleAgent@527;0.9400000000000001;0.21528669753995108;0.9400000000000001;0.21528669753995108;0.9400000000000001;0.0;0.0;0.0;0.9400000000000001;0.21528669753995108;party1_utility.xml;party2_utility.xml
0.009;16;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;AgentW@528;SimpleAgent@529;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.0;0.0;0.0;0.9291666666666667;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.002;3;;60rounds;Yes;No;2;0.55439;0.64750;0.26809;0.39864;1.20189;AgentX@530;SimpleAgent@531;0.6475;0.5543899731124324;0.6475;0.5543899731124324;0.6475;0.0;0.0;0.0;0.6475;0.5543899731124324;party1_utility.xml;party2_utility.xml
0.008;14;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;DrageKnight@532;SimpleAgent@533;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.015;27;;60rounds;Yes;No;2;0.31340;0.98750;0.00000;0.64764;1.30090;kawaii@534;SimpleAgent@535;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.31340277591324467;0.9874999999999999;0.0;0.0;0.0;0.9874999999999999;0.31340277591324467;party1_utility.xml;party2_utility.xml
0.192;36;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;AgentBuyogMain@536;SimpleAgent@537;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.065;39;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;XianFaAgent@538;SimpleAgent@539;1.0;0.2969260373579895;1.0;0.2969260373579895;1.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.015;22;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;Groupn@540;SimpleAgent@541;0.975;0.49464690002105177;0.975;0.49464690002105177;0.975;0.0;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
